DIFF_ND,DIFF_NF,DIFF_EN,SIZE_LA,SIZE_LD,PURP_FIX,PURP_MR,SKIP_DOC,SKIP_MET,SKIP_COM,SKIP_FRM,SKIP_BLD,LABEL,CM_dashboard_faqs,CM_dashboard_strings,CM_fix,CM_indonesian,CM_nepali,CM_new,CM_request,CM_translations,CM_update,CM_xml
0,1,0.0,3,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,27,50,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,51,14,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,27,51,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,50,13,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,27,51,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,35,24,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,28,52,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,51,14,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,27,51,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,58,30,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
0,1,0.0,0,31,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,27,52,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,56,28,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,27,52,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,27,52,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,27,51,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,50,62,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,29,31,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,51,14,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,27,51,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,54,17,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,36,60,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,53,16,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,27,51,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,64,39,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,50,13,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,41,4,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
0,1,0.0,5,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,24,0.48979591836734704,5,2,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,5,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,2,0.23781212841854948,27,2,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,6,0.7414965986394558,33,9,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,0.7429760665972944,27,4,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,0.40862217014822355,187,166,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,0.31600000000000017,38,12,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2,0.12444444444444436,8,7,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.13265306122448983,12,2,0,0,1,0,0,0,0,0,0.0,0.0,0.896510050832212,0.0,0.0,0.0,0.0,0.0,0.0,0.44302339527029994
7,13,0.7662759924385634,77,38,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,2,5,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,1,4,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,6,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,0,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,2,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,4,3,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,3,3,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,4,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,2,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,5,6,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,5,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,3,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,2,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,4,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,9,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,23,0.7287080946245993,71,311,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0.4177777777777778,1,14,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,0.5193586398451309,3,215,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,0,11,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,0,3,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.7222222222222222,6,6,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.6419753086419753,3,6,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.42240587695133147,3,30,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,8,0.7157071943577189,179,32,0,0,1,0,0,0,0,0,0.0,0.0,0.8992570612765342,0.0,0.0,0.4374205502080255,0.0,0.0,0.0,0.0
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,4,0.655,17,3,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,3,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,2,0.2873345935727789,11,12,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,0.47916666666666663,71,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.7653061224489797,9,5,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,0.6599999999999999,5,5,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.10694031866054543,156,5,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,6,0.6620267483427108,492,197,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,2,0.09972299168975085,15,4,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0.0,0,23,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.23553719008264462,18,4,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.0,3,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,8,11,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.31999999999999984,22,8,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.42000000000000004,6,4,0,0,1,0,0,0,0,0,0.0,0.0,0.8641068364131803,0.0,0.0,0.0,0.5033084295578659,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.0,4,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,3,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,8,1,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,4,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,24,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,2,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,3,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,15,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,20,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,3,0.34104938271604923,236,16,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,12,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,15,0.8656361474435197,29,29,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,10,0.25041420118343194,35,30,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,16,0.77857421875,266,54,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,158,0.9744738643319502,735,724,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,9,0.8387864366448543,22,19,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.43160218008197837,74,75,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,300,0.9776244310865132,49086,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
